JOURNAL,YEAR,VOLUME,ISSUE,editor_id,FIRST_NAME,MIDDLE_NAME,LAST_NAME,NAME,TITLE.x,CATEGORY,INST,UNIT,CITY,STATE,COUNTRY,geo.code
PLANTECOL,2003,164,1,2604,Marinus,JA,Werger,Marinus JA Werger,Advisory.Board,AE,,,,,Netherlands,NLD
PLANTECOL,2004,170,1,2976,Richard,Green,Baker,Richard Green Baker,Editorial.Board,SE,,,,,United States,USA
PLANTECOL,2004,170,1,934,Edwin,,Bergmeier,Edwin Bergmeier,Editorial.Board,SE,,,,,Germany,DEU
PLANTECOL,2004,170,1,3716,William,J,Bond,William J Bond,Editorial.Board,SE,University of Cape Town,,,,South Africa,ZAF
PLANTECOL,2004,170,1,3026,Richard,M,Cowling,Richard M Cowling,Editorial.Board,SE,University of Port Elizabeth,,,,South Africa,ZAF
PLANTECOL,2004,170,1,3041,Rodolfo,,Dirzo,Rodolfo Dirzo,Advisory.Board,AE,,,,,Mexico,MEX
PLANTECOL,2004,170,1,3334,Susan,M,Galatowitsch,Susan M Galatowitsch,Editorial.Board,SE,University of Minnesota,,,,United States,USA
PLANTECOL,2004,170,1,705,David,C,Glenn-Lewin,David C Glenn-Lewin,Advisory.Board,AE,Iowa State University,,,,United States,USA
PLANTECOL,2004,170,1,3566,Tadaki,,Hirose,Tadaki Hirose,Advisory.Board,AE,,,,,Japan,JPN
PLANTECOL,2004,170,1,2419,Michael,J,Hutchings,Michael J Hutchings,Advisory.Board,AE,,,,,UK,GBR
PLANTECOL,2004,170,1,3835,Yoh,,Iwasa,Yoh Iwasa,Advisory.Board,AE,,,,,Japan,JPN
PLANTECOL,2004,170,1,1087,Florian,,Jeltsch,Florian Jeltsch,Editorial.Board,SE,,,,,Germany,DEU
PLANTECOL,2004,170,1,2032,Kenneth,,Koehler,Kenneth Koehler,Editorial.Board,SE,,,,,United States,USA
PLANTECOL,2004,170,1,1704,John,A,Lee,John A Lee,Editorial.Board,SE,University of Sheffield,,,,United States,USA
PLANTECOL,2004,170,1,2857,Pierre,,Legendre,Pierre Legendre,Advisory.Board,AE,,,,,Canada,CAN
PLANTECOL,2004,170,1,1001,Ernesto,,Medina,Ernesto Medina,Advisory.Board,AE,,,,,Venezuela,VEN
PLANTECOL,2004,170,1,1001,Ernesto,,Medina,Ernesto Medina,Editorial.Board,SE,,,,,Venezuela,VEN
PLANTECOL,2004,170,1,1236,Gidi,,Ne'eman,Gidi Ne'eman,Editorial.Board,SE,,,,,Israel,ISR
PLANTECOL,2004,170,1,800,David,M,Newbery,David M Newbery,Editorial.Board,SE,University of Bern ,,,,Switzerland,CHE
PLANTECOL,2004,170,1,2882,Pier,L,Nimis,Pier L Nimis,Editorial.Board,SE,University of Trieste,,,,Italy,ITA
PLANTECOL,2004,170,1,1410,Isabelle,,Oliveri,Isabelle Oliveri,Editorial.Board,SE,,,,,France,FRA
PLANTECOL,2004,170,1,2217,Linda,S,Olsvig-Whittaker,Linda S Olsvig-Whittaker,Editorial.Board,SE,Israel Nature and National Parks Protection Authority,,,,Israel,ISR
PLANTECOL,2004,170,1,3781,William,J,Platt,William J Platt,Editorial.Board,SE,Lousiana State University,,,,United States,USA
PLANTECOL,2004,170,1,2896,Peter,,Poschlod,Peter Poschlod,Editorial.Board,SE,,,,,Germany,DEU
PLANTECOL,2004,170,1,1819,John,,Proctor,John Proctor,Editorial.Board,SE,,,,,UK,GBR
PLANTECOL,2004,170,1,2900,Palayanoor,S,Ramakrishnan,Palayanoor S Ramakrishnan,Advisory.Board,AE,Jawaharial Nehru University,,,,India,IND
PLANTECOL,2004,170,1,3201,Richard,J,Reader,Richard J Reader,Editorial.Board,SE,University of Guelph,,,,Canada,CAN
PLANTECOL,2004,170,1,1849,Jelte,,Rozema,Jelte Rozema,Editorial.Board,SE,,,,,The Netherlands,NLD
PLANTECOL,2004,170,1,3941,Satoki,,Sakai,Satoki Sakai,Editorial.Board,SE,,,,,Japan,JPN
PLANTECOL,2004,170,1,2586,Marcel,G A,VanDerHeijden,Marcel G A VanDerHeijden,Book.Review.Editor,SPECIAL,,,,,Netherlands,NLD
PLANTECOL,2004,170,1,221,Arnold,Green,VanDerValk,Arnold Green VanDerValk,EIC,EIC,,,,,United States,USA
PLANTECOL,2004,170,1,2253,Lawrence,R,Walker,Lawrence R Walker,Editorial.Board,SE,University of Nevada,,,,United States,USA
PLANTECOL,2004,170,1,3497,Stephen,J,Walsh,Stephen J Walsh,Editorial.Board,SE,University of North Carolina at Chapel Hill,,,,United States,USA
PLANTECOL,2004,170,1,2604,Marinus,JA,Werger,Marinus JA Werger,Advisory.Board,AE,,,,,Netherlands,NLD
PLANTECOL,2004,170,1,3504,Scott,,Wilson,Scott Wilson,Editorial.Board,SE,,,,,United States,USA
PLANTECOL,2005,176,1,934,Edwin,,Bergmeier,Edwin Bergmeier,Editorial.Board,SE,,,,,Germany,DEU
PLANTECOL,2005,176,1,1496,James,F,Cahill,James F Cahill,Editorial.Board,SE,University of Alberta,,,,Canada,CAN
PLANTECOL,2005,176,1,942,Enrique,J,Chaneton,Enrique J Chaneton,Editorial.Board,SE,Universidad de Buenos Aires,,,,Argentina,ARG
PLANTECOL,2005,176,1,3026,Richard,M,Cowling,Richard M Cowling,Editorial.Board,SE,University of Port Elizabeth,,,,South Africa,ZAF
PLANTECOL,2005,176,1,3041,Rodolfo,,Dirzo,Rodolfo Dirzo,Advisory.Board,AE,,,,,Mexico,MEX
PLANTECOL,2005,176,1,705,David,C,Glenn-Lewin,David C Glenn-Lewin,Advisory.Board,AE,Iowa State University,,,,United States,USA
PLANTECOL,2005,176,1,3566,Tadaki,,Hirose,Tadaki Hirose,Advisory.Board,AE,,,,,Japan,JPN
PLANTECOL,2005,176,1,2419,Michael,J,Hutchings,Michael J Hutchings,Advisory.Board,AE,,,,,UK,GBR
PLANTECOL,2005,176,1,3835,Yoh,,Iwasa,Yoh Iwasa,Advisory.Board,AE,,,,,Japan,JPN
PLANTECOL,2005,176,1,1087,Florian,,Jeltsch,Florian Jeltsch,Editorial.Board,SE,,,,,Germany,DEU
PLANTECOL,2005,176,1,2032,Kenneth,,Koehler,Kenneth Koehler,Editorial.Board,SE,,,,,United States,USA
PLANTECOL,2005,176,1,1704,John,A,Lee,John A Lee,Editorial.Board,SE,University of Sheffield,,,,United States,USA
PLANTECOL,2005,176,1,2857,Pierre,,Legendre,Pierre Legendre,Advisory.Board,AE,,,,,Canada,CAN
PLANTECOL,2005,176,1,1001,Ernesto,,Medina,Ernesto Medina,Advisory.Board,AE,,,,,Venezuela,VEN
PLANTECOL,2005,176,1,1236,Gidi,,Ne'eman,Gidi Ne'eman,Editorial.Board,SE,,,,,Israel,ISR
PLANTECOL,2005,176,1,2882,Pier,L,Nimis,Pier L Nimis,Editorial.Board,SE,University of Trieste,,,,Italy,ITA
PLANTECOL,2005,176,1,2497,Martin,,Oesterheld,Martin Oesterheld,Editorial.Board,SE,,,,,Argentina,ARG
PLANTECOL,2005,176,1,1410,Isabelle,,Oliveri,Isabelle Oliveri,Editorial.Board,SE,,,,,France,FRA
PLANTECOL,2005,176,1,2217,Linda,S,Olsvig-Whittaker,Linda S Olsvig-Whittaker,Editorial.Board,SE,Israel Nature and National Parks Protection Authority,,,,Israel,ISR
PLANTECOL,2005,176,1,815,Duane,A,Peltzer,Duane A Peltzer,Editorial.Board,SE,Landcare Research,,,,New Zealand,NZL
PLANTECOL,2005,176,1,1819,John,,Proctor,John Proctor,Editorial.Board,SE,,,,,UK,GBR
PLANTECOL,2005,176,1,2900,Palayanoor,S,Ramakrishnan,Palayanoor S Ramakrishnan,Advisory.Board,AE,Jawaharial Nehru University,,,,India,IND
PLANTECOL,2005,176,1,1849,Jelte,,Rozema,Jelte Rozema,Editorial.Board,SE,,,,,The Netherlands,NLD
PLANTECOL,2005,176,1,3941,Satoki,,Sakai,Satoki Sakai,Editorial.Board,SE,,,,,Japan,JPN
PLANTECOL,2005,176,1,2586,Marcel,G A,VanDerHeijden,Marcel G A VanDerHeijden,Book.Review.Editor,SPECIAL,,,,,Netherlands,NLD
PLANTECOL,2005,176,1,221,Arnold,Green,VanDerValk,Arnold Green VanDerValk,EIC,EIC,,,,,United States,USA
PLANTECOL,2005,176,1,3497,Stephen,J,Walsh,Stephen J Walsh,Editorial.Board,SE,University of North Carolina at Chapel Hill,,,,United States,USA
PLANTECOL,2005,176,1,2604,Marinus,JA,Werger,Marinus JA Werger,Advisory.Board,AE,,,,,Netherlands,NLD
PLANTECOL,2005,176,1,2953,Paul,R,Wetzel,Paul R Wetzel,Editorial.Board,SE,Smith College,,,,United States,USA
PLANTECOL,2005,176,1,3504,Scott,,Wilson,Scott Wilson,Editorial.Board,SE,,,,,United States,USA
PLANTECOL,2006,182,NA,2976,Richard,Green,Baker,Richard Green Baker,Editorial.Board,SE,,,,,United States,USA
PLANTECOL,2006,182,NA,934,Edwin,,Bergmeier,Edwin Bergmeier,Editorial.Board,SE,,,,,Germany,DEU
PLANTECOL,2006,182,NA,3716,William,J,Bond,William J Bond,Editorial.Board,SE,University of Cape Town,,,,South Africa,ZAF
PLANTECOL,2006,182,NA,3723,Walter,P,Carson,Walter P Carson,Editorial.Board,SE,University of Pittsburgh,,,,United States,USA
PLANTECOL,2006,182,NA,942,Enrique,J,Chaneton,Enrique J Chaneton,Editorial.Board,SE,Institute for Agricultural Plant Physiology and Ecology,,,,Argentina,ARG
PLANTECOL,2006,182,NA,3026,Richard,M,Cowling,Richard M Cowling,Advisory.Board,AE,University of Cape Town,,,,South Africa,ZAF
PLANTECOL,2006,182,NA,3041,Rodolfo,,Dirzo,Rodolfo Dirzo,Advisory.Board,AE,,,,,Mexico,MEX
PLANTECOL,2006,182,NA,2642,Neil,J,Enright,Neil J Enright,Editorial.Board,SE,,,,,Australia,AUS
PLANTECOL,2006,182,NA,273,Bryan,,Foster,Bryan Foster,Editorial.Board,SE,,,,,United States,USA
PLANTECOL,2006,182,NA,3334,Susan,M,Galatowitsch,Susan M Galatowitsch,Editorial.Board,SE,University of Minnesota,,,,United States,USA
PLANTECOL,2006,182,NA,705,David,C,Glenn-Lewin,David C Glenn-Lewin,Advisory.Board,AE,Iowa State University,,,,United States,USA
PLANTECOL,2006,182,NA,2010,Kevin,L,Griffin,Kevin L Griffin,Editorial.Board,SE,Columbia University,,,,United States,USA
PLANTECOL,2006,182,NA,3566,Tadaki,,Hirose,Tadaki Hirose,Advisory.Board,AE,,,,,Japan,JPN
PLANTECOL,2006,182,NA,2419,Michael,J,Hutchings,Michael J Hutchings,Advisory.Board,AE,,,,,UK,GBR
PLANTECOL,2006,182,NA,3835,Yoh,,Iwasa,Yoh Iwasa,Advisory.Board,AE,,,,,Japan,JPN
PLANTECOL,2006,182,NA,1087,Florian,,Jeltsch,Florian Jeltsch,Editorial.Board,SE,,,,,Germany,DEU
PLANTECOL,2006,182,NA,2032,Kenneth,,Koehler,Kenneth Koehler,Editorial.Board,SE,,,,,United States,USA
PLANTECOL,2006,182,NA,2857,Pierre,,Legendre,Pierre Legendre,Advisory.Board,AE,,,,,Canada,CAN
PLANTECOL,2006,182,NA,1001,Ernesto,,Medina,Ernesto Medina,Advisory.Board,AE,,,,,Venezuela,VEN
PLANTECOL,2006,182,NA,1001,Ernesto,,Medina,Ernesto Medina,Editorial.Board,SE,,,,,Venezuela,VEN
PLANTECOL,2006,182,NA,1236,Gidi,,Ne'eman,Gidi Ne'eman,Editorial.Board,SE,,,,,Israel,ISR
PLANTECOL,2006,182,NA,800,David,M,Newbery,David M Newbery,Editorial.Board,SE,University of Bern ,,,,Switzerland,CHE
PLANTECOL,2006,182,NA,2882,Pier,L,Nimis,Pier L Nimis,Editorial.Board,SE,University of Trieste,,,,Italy,ITA
PLANTECOL,2006,182,NA,2497,Martin,,Oesterheld,Martin Oesterheld,Editorial.Board,SE,,,,,Argentina,ARG
PLANTECOL,2006,182,NA,1410,Isabelle,,Oliveri,Isabelle Oliveri,Editorial.Board,SE,,,,,France,FRA
PLANTECOL,2006,182,NA,2217,Linda,S,Olsvig-Whittaker,Linda S Olsvig-Whittaker,Editorial.Board,SE,Israel Nature and National Parks Protection Authority,,,,Israel,ISR
PLANTECOL,2006,182,NA,3781,William,J,Platt,William J Platt,Editorial.Board,SE,Lousiana State University,,,,United States,USA
PLANTECOL,2006,182,NA,3624,Thijs,L,Pons,Thijs L Pons,Editorial.Board,SE,Utrecht University,,,,The Netherlands,NLD
PLANTECOL,2006,182,NA,2896,Peter,,Poschlod,Peter Poschlod,Editorial.Board,SE,,,,,Germany,DEU
PLANTECOL,2006,182,NA,1819,John,,Proctor,John Proctor,Editorial.Board,SE,,,,,UK,GBR
PLANTECOL,2006,182,NA,2900,Palayanoor,S,Ramakrishnan,Palayanoor S Ramakrishnan,Advisory.Board,AE,Jawaharial Nehru University,,,,India,IND
PLANTECOL,2006,182,NA,3201,Richard,J,Reader,Richard J Reader,Editorial.Board,SE,University of Guelph,,,,Canada,CAN
PLANTECOL,2006,182,NA,3696,Victor,,Rico-Gray,Victor Rico-Gray,Editorial.Board,SE,,,,,Mexico,MEX
PLANTECOL,2006,182,NA,1849,Jelte,,Rozema,Jelte Rozema,Editorial.Board,SE,,,,,The Netherlands,NLD
PLANTECOL,2006,182,NA,3941,Satoki,,Sakai,Satoki Sakai,Editorial.Board,SE,,,,,Japan,JPN
PLANTECOL,2006,182,NA,1029,Edward,W,Stiles,Edward W Stiles,Editorial.Board,SE,Rutgers University,,,,United States,USA
PLANTECOL,2006,182,NA,2586,Marcel,G A,VanDerHeijden,Marcel G A VanDerHeijden,Book.Review.Editor,SPECIAL,,,,,Netherlands,NLD
PLANTECOL,2006,182,NA,221,Arnold,Green,VanDerValk,Arnold Green VanDerValk,EIC,EIC,,,,,United States,USA
PLANTECOL,2006,182,NA,2253,Lawrence,R,Walker,Lawrence R Walker,Editorial.Board,SE,University of Nevada,,,,United States,USA
PLANTECOL,2006,182,NA,3497,Stephen,J,Walsh,Stephen J Walsh,Editorial.Board,SE,University of North Carolina at Chapel Hill,,,,United States,USA
PLANTECOL,2006,182,NA,374,Barry,,Warner,Barry Warner,Editorial.Board,SE,,,,,Canada,CAN
PLANTECOL,2006,182,NA,2604,Marinus,JA,Werger,Marinus JA Werger,Advisory.Board,AE,,,,,Netherlands,NLD
PLANTECOL,2006,182,NA,3504,Scott,,Wilson,Scott Wilson,Editorial.Board,SE,,,,,United States,USA
PLANTECOL,2006,182,NA,1043,Edward,TF,Witkowski,Edward TF Witkowski,Editorial.Board,SE,University of the Witwatersrand,,,,South Africa,ZAF
PLANTECOL,2007,188,1,2976,Richard,Green,Baker,Richard Green Baker,Editorial.Board,SE,,,,,United States,USA
PLANTECOL,2007,188,1,934,Edwin,,Bergmeier,Edwin Bergmeier,Editorial.Board,SE,,,,,Germany,DEU
PLANTECOL,2007,188,1,3716,William,J,Bond,William J Bond,Editorial.Board,SE,University of Cape Town,,,,South Africa,ZAF
PLANTECOL,2007,188,1,3723,Walter,P,Carson,Walter P Carson,Editorial.Board,SE,University of Pittsburgh,,,,United States,USA
PLANTECOL,2007,188,1,942,Enrique,J,Chaneton,Enrique J Chaneton,Editorial.Board,SE,Institute for Agricultural Plant Physiology and Ecology,,,,Argentina,ARG
PLANTECOL,2007,188,1,3041,Rodolfo,,Dirzo,Rodolfo Dirzo,Advisory.Board,AE,,,,,Mexico,MEX
PLANTECOL,2007,188,1,2642,Neil,J,Enright,Neil J Enright,Editorial.Board,SE,,,,,Australia,AUS
PLANTECOL,2007,188,1,273,Bryan,,Foster,Bryan Foster,Editorial.Board,SE,,,,,United States,USA
PLANTECOL,2007,188,1,3334,Susan,M,Galatowitsch,Susan M Galatowitsch,Editorial.Board,SE,University of Minnesota,,,,United States,USA
PLANTECOL,2007,188,1,705,David,C,Glenn-Lewin,David C Glenn-Lewin,Advisory.Board,AE,Iowa State University,,,,United States,USA
PLANTECOL,2007,188,1,2010,Kevin,L,Griffin,Kevin L Griffin,Editorial.Board,SE,Columbia University,,,,United States,USA
PLANTECOL,2007,188,1,1079,Fangliang,,He,Fangliang He,Editorial.Board,SE,,,,,Canada,CAN
PLANTECOL,2007,188,1,3566,Tadaki,,Hirose,Tadaki Hirose,Advisory.Board,AE,,,,,Japan,JPN
PLANTECOL,2007,188,1,2419,Michael,J,Hutchings,Michael J Hutchings,Advisory.Board,AE,,,,,UK,GBR
PLANTECOL,2007,188,1,3835,Yoh,,Iwasa,Yoh Iwasa,Advisory.Board,AE,,,,,Japan,JPN
PLANTECOL,2007,188,1,1087,Florian,,Jeltsch,Florian Jeltsch,Editorial.Board,SE,,,,,Germany,DEU
PLANTECOL,2007,188,1,2032,Kenneth,,Koehler,Kenneth Koehler,Editorial.Board,SE,,,,,United States,USA
PLANTECOL,2007,188,1,1676,Johannes,,Kollmann,Johannes Kollmann,Editorial.Board,SE,,,,,Denmark,DNK
PLANTECOL,2007,188,1,2857,Pierre,,Legendre,Pierre Legendre,Advisory.Board,AE,,,,,Canada,CAN
PLANTECOL,2007,188,1,1001,Ernesto,,Medina,Ernesto Medina,Advisory.Board,AE,,,,,Venezuela,VEN
PLANTECOL,2007,188,1,1001,Ernesto,,Medina,Ernesto Medina,Editorial.Board,SE,,,,,Venezuela,VEN
PLANTECOL,2007,188,1,1236,Gidi,,Ne'eman,Gidi Ne'eman,Editorial.Board,SE,,,,,Israel,ISR
PLANTECOL,2007,188,1,800,David,M,Newbery,David M Newbery,Editorial.Board,SE,University of Bern ,,,,Switzerland,CHE
PLANTECOL,2007,188,1,2882,Pier,L,Nimis,Pier L Nimis,Editorial.Board,SE,University of Trieste,,,,Italy,ITA
PLANTECOL,2007,188,1,2497,Martin,,Oesterheld,Martin Oesterheld,Editorial.Board,SE,,,,,Argentina,ARG
PLANTECOL,2007,188,1,1410,Isabelle,,Oliveri,Isabelle Oliveri,Editorial.Board,SE,,,,,France,FRA
PLANTECOL,2007,188,1,2217,Linda,S,Olsvig-Whittaker,Linda S Olsvig-Whittaker,Editorial.Board,SE,Israel Nature and National Parks Protection Authority,,,,Israel,ISR
PLANTECOL,2007,188,1,3431,Serge,,Payette,Serge Payette,Editorial.Board,SE,,,,,Canada,CAN
PLANTECOL,2007,188,1,3781,William,J,Platt,William J Platt,Editorial.Board,SE,Lousiana State University,,,,United States,USA
PLANTECOL,2007,188,1,3624,Thijs,L,Pons,Thijs L Pons,Editorial.Board,SE,Utrecht University,,,,The Netherlands,NLD
PLANTECOL,2007,188,1,2069,Karel,,Prach,Karel Prach,Editorial.Board,SE,,,,,Czech Republic,CZE
PLANTECOL,2007,188,1,1819,John,,Proctor,John Proctor,Editorial.Board,SE,,,,,UK,GBR
PLANTECOL,2007,188,1,2900,Palayanoor,S,Ramakrishnan,Palayanoor S Ramakrishnan,Advisory.Board,AE,Jawaharial Nehru University,,,,India,IND
PLANTECOL,2007,188,1,3201,Richard,J,Reader,Richard J Reader,Editorial.Board,SE,University of Guelph,,,,Canada,CAN
PLANTECOL,2007,188,1,3696,Victor,,Rico-Gray,Victor Rico-Gray,Editorial.Board,SE,,,,,Mexico,MEX
PLANTECOL,2007,188,1,1849,Jelte,,Rozema,Jelte Rozema,Editorial.Board,SE,,,,,The Netherlands,NLD
PLANTECOL,2007,188,1,3941,Satoki,,Sakai,Satoki Sakai,Editorial.Board,SE,,,,,Japan,JPN
PLANTECOL,2007,188,1,1029,Edward,W,Stiles,Edward W Stiles,Editorial.Board,SE,Rutgers University,,,,United States,USA
PLANTECOL,2007,188,1,2586,Marcel,G A,VanDerHeijden,Marcel G A VanDerHeijden,Book.Review.Editor,SPECIAL,,,,,Netherlands,NLD
PLANTECOL,2007,188,1,221,Arnold,Green,VanDerValk,Arnold Green VanDerValk,EIC,EIC,,,,,United States,USA
PLANTECOL,2007,188,1,2253,Lawrence,R,Walker,Lawrence R Walker,Editorial.Board,SE,University of Nevada,,,,United States,USA
PLANTECOL,2007,188,1,3497,Stephen,J,Walsh,Stephen J Walsh,Editorial.Board,SE,University of North Carolina at Chapel Hill,,,,United States,USA
PLANTECOL,2007,188,1,374,Barry,,Warner,Barry Warner,Editorial.Board,SE,,,,,Canada,CAN
PLANTECOL,2007,188,1,1040,Evan,,Weiher,Evan Weiher,Editorial.Board,SE,,,,,United States,USA
PLANTECOL,2007,188,1,2604,Marinus,JA,Werger,Marinus JA Werger,Advisory.Board,AE,,,,,Netherlands,NLD
PLANTECOL,2007,188,1,1043,Edward,TF,Witkowski,Edward TF Witkowski,Editorial.Board,SE,University of the Witwatersrand,,,,South Africa,ZAF
PLANTECOL,2008,194,1,2976,Richard,Green,Baker,Richard Green Baker,Editorial.Board,SE,,,,,United States,USA
PLANTECOL,2008,194,1,934,Edwin,,Bergmeier,Edwin Bergmeier,Editorial.Board,SE,,,,,Germany,DEU
PLANTECOL,2008,194,1,3716,William,J,Bond,William J Bond,Editorial.Board,SE,University of Cape Town,,,,South Africa,ZAF
PLANTECOL,2008,194,1,1496,James,F,Cahill,James F Cahill,Editorial.Board,SE,University of Alberta,,,,Canada,CAN
PLANTECOL,2008,194,1,3723,Walter,P,Carson,Walter P Carson,Editorial.Board,SE,University of Pittsburgh,,,,United States,USA
PLANTECOL,2008,194,1,942,Enrique,J,Chaneton,Enrique J Chaneton,Editorial.Board,SE,Institute for Agricultural Plant Physiology and Ecology,,,,Argentina,ARG
PLANTECOL,2008,194,1,3041,Rodolfo,,Dirzo,Rodolfo Dirzo,Advisory.Board,AE,,,,,Mexico,MEX
PLANTECOL,2008,194,1,2642,Neil,J,Enright,Neil J Enright,Editorial.Board,SE,,,,,Australia,AUS
PLANTECOL,2008,194,1,273,Bryan,,Foster,Bryan Foster,Editorial.Board,SE,,,,,United States,USA
PLANTECOL,2008,194,1,2149,Lauchlan,,Fraser,Lauchlan Fraser,Editorial.Board,SE,,,,,Canada,CAN
PLANTECOL,2008,194,1,3334,Susan,M,Galatowitsch,Susan M Galatowitsch,Editorial.Board,SE,University of Minnesota,,,,United States,USA
PLANTECOL,2008,194,1,705,David,C,Glenn-Lewin,David C Glenn-Lewin,Advisory.Board,AE,Iowa State University,,,,United States,USA
PLANTECOL,2008,194,1,2010,Kevin,L,Griffin,Kevin L Griffin,Editorial.Board,SE,Columbia University,,,,United States,USA
PLANTECOL,2008,194,1,3566,Tadaki,,Hirose,Tadaki Hirose,Advisory.Board,AE,,,,,Japan,JPN
PLANTECOL,2008,194,1,2419,Michael,J,Hutchings,Michael J Hutchings,Advisory.Board,AE,,,,,UK,GBR
PLANTECOL,2008,194,1,3835,Yoh,,Iwasa,Yoh Iwasa,Advisory.Board,AE,,,,,Japan,JPN
PLANTECOL,2008,194,1,1087,Florian,,Jeltsch,Florian Jeltsch,Editorial.Board,SE,,,,,Germany,DEU
PLANTECOL,2008,194,1,2032,Kenneth,,Koehler,Kenneth Koehler,Editorial.Board,SE,,,,,United States,USA
PLANTECOL,2008,194,1,1676,Johannes,,Kollmann,Johannes Kollmann,Editorial.Board,SE,,,,,Denmark,DNK
PLANTECOL,2008,194,1,2857,Pierre,,Legendre,Pierre Legendre,Advisory.Board,AE,,,,,Canada,CAN
PLANTECOL,2008,194,1,1001,Ernesto,,Medina,Ernesto Medina,Advisory.Board,AE,,,,,Venezuela,VEN
PLANTECOL,2008,194,1,1001,Ernesto,,Medina,Ernesto Medina,Editorial.Board,SE,,,,,Venezuela,VEN
PLANTECOL,2008,194,1,1236,Gidi,,Ne'eman,Gidi Ne'eman,Editorial.Board,SE,,,,,Israel,ISR
PLANTECOL,2008,194,1,800,David,M,Newbery,David M Newbery,Editorial.Board,SE,University of Bern ,,,,Switzerland,CHE
PLANTECOL,2008,194,1,2882,Pier,L,Nimis,Pier L Nimis,Editorial.Board,SE,University of Trieste,,,,Italy,ITA
PLANTECOL,2008,194,1,1410,Isabelle,,Oliveri,Isabelle Oliveri,Editorial.Board,SE,,,,,France,FRA
PLANTECOL,2008,194,1,2217,Linda,S,Olsvig-Whittaker,Linda S Olsvig-Whittaker,Editorial.Board,SE,Israel Nature and National Parks Protection Authority,,,,Israel,ISR
PLANTECOL,2008,194,1,3431,Serge,,Payette,Serge Payette,Editorial.Board,SE,,,,,Canada,CAN
PLANTECOL,2008,194,1,815,Duane,A,Peltzer,Duane A Peltzer,Editorial.Board,SE,Landcare Research,,,,New Zealand,NZL
PLANTECOL,2008,194,1,3781,William,J,Platt,William J Platt,Editorial.Board,SE,Lousiana State University,,,,United States,USA
PLANTECOL,2008,194,1,3624,Thijs,L,Pons,Thijs L Pons,Editorial.Board,SE,Utrecht University,,,,The Netherlands,NLD
PLANTECOL,2008,194,1,2069,Karel,,Prach,Karel Prach,Editorial.Board,SE,,,,,Czech Republic,CZE
PLANTECOL,2008,194,1,1819,John,,Proctor,John Proctor,Editorial.Board,SE,,,,,UK,GBR
PLANTECOL,2008,194,1,2900,Palayanoor,S,Ramakrishnan,Palayanoor S Ramakrishnan,Advisory.Board,AE,Jawaharial Nehru University,,,,India,IND
PLANTECOL,2008,194,1,3201,Richard,J,Reader,Richard J Reader,Editorial.Board,SE,University of Guelph,,,,Canada,CAN
PLANTECOL,2008,194,1,3696,Victor,,Rico-Gray,Victor Rico-Gray,Editorial.Board,SE,,,,,Mexico,MEX
PLANTECOL,2008,194,1,1849,Jelte,,Rozema,Jelte Rozema,Editorial.Board,SE,,,,,The Netherlands,NLD
PLANTECOL,2008,194,1,3941,Satoki,,Sakai,Satoki Sakai,Editorial.Board,SE,,,,,Japan,JPN
PLANTECOL,2008,194,1,1029,Edward,W,Stiles,Edward W Stiles,Editorial.Board,SE,Rutgers University,,,,United States,USA
PLANTECOL,2008,194,1,2586,Marcel,G A,VanDerHeijden,Marcel G A VanDerHeijden,Book.Review.Editor,SPECIAL,,,,,Netherlands,NLD
PLANTECOL,2008,194,1,221,Arnold,Green,VanDerValk,Arnold Green VanDerValk,EIC,EIC,,,,,United States,USA
PLANTECOL,2008,194,1,2253,Lawrence,R,Walker,Lawrence R Walker,Editorial.Board,SE,University of Nevada,,,,United States,USA
PLANTECOL,2008,194,1,3497,Stephen,J,Walsh,Stephen J Walsh,Editorial.Board,SE,University of North Carolina at Chapel Hill,,,,United States,USA
PLANTECOL,2008,194,1,374,Barry,,Warner,Barry Warner,Editorial.Board,SE,,,,,Canada,CAN
PLANTECOL,2008,194,1,1040,Evan,,Weiher,Evan Weiher,Editorial.Board,SE,,,,,United States,USA
PLANTECOL,2008,194,1,2604,Marinus,JA,Werger,Marinus JA Werger,Advisory.Board,AE,,,,,Netherlands,NLD
PLANTECOL,2008,194,1,1043,Edward,TF,Witkowski,Edward TF Witkowski,Editorial.Board,SE,University of the Witwatersrand,,,,South Africa,ZAF
PLANTECOL,2009,200,1,2976,Richard,Green,Baker,Richard Green Baker,Editorial.Board,SE,,,,,United States,USA
PLANTECOL,2009,200,1,934,Edwin,,Bergmeier,Edwin Bergmeier,Editorial.Board,SE,,,,,Germany,DEU
PLANTECOL,2009,200,1,3716,William,J,Bond,William J Bond,Editorial.Board,SE,University of Cape Town,,,,South Africa,ZAF
PLANTECOL,2009,200,1,1496,James,F,Cahill,James F Cahill,Editorial.Board,SE,University of Alberta,,,,Canada,CAN
PLANTECOL,2009,200,1,3723,Walter,P,Carson,Walter P Carson,Editorial.Board,SE,University of Pittsburgh,,,,United States,USA
PLANTECOL,2009,200,1,942,Enrique,J,Chaneton,Enrique J Chaneton,Editorial.Board,SE,Institute for Agricultural Plant Physiology and Ecology,,,,Argentina,ARG
PLANTECOL,2009,200,1,3041,Rodolfo,,Dirzo,Rodolfo Dirzo,Advisory.Board,AE,,,,,Mexico,MEX
PLANTECOL,2009,200,1,2642,Neil,J,Enright,Neil J Enright,Editorial.Board,SE,,,,,Australia,AUS
